Name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Known_Allergen
CAE854671Allergenputativelatexallergenhevb702Heveabrasiliensis,6.962,1.243,7.708,5.967,2.984,5.967,1.492,8.454,6.465,11.686,0.995,4.973,3.978,1.989,4.227,7.211,7.708,2.735,0.497,2.984,0.37,0.007,0.857,0.226,0.04,0.186,0.077,0.034,0.54,0.059,0.053,0.071,0.664,0.425,0.78,0.351,0.043,0.08,0.041,0.149,0.937,0.226,0.121,0.408,0.162,0.216,0.534,0.065,0.246,0.194,1
CAF252321AllergenPiss17SglobulinvicilinlikeproteinPisumsativum,4.559,0,4.559,9.573,5.014,4.559,1.14,5.242,6.838,10.029,0,8.661,4.103,6.382,5.242,8.205,2.735,5.47,0,2.279,0.603,0.626,0.152,0.124,0.041,0.445,0.494,0.614,0.11,0.356,0.099,0.137,0.473,0.632,0.351,0.195,0.118,0.387,0.216,0.248,0.405,0.042,0.076,0.095,0.167,0.041,0.319,0.029,0.041,0.571,1
CAF252331AllergenPiss17SglobulinvicilinlikeproteinPisumsativum,4.105,0.228,4.561,9.579,5.017,4.561,0.912,5.246,6.842,10.035,0,8.667,4.105,6.386,5.474,8.21,3.193,5.474,0,2.053,0.578,0.627,0.142,0.099,0.039,0.443,0.52,0.65,0.101,0.463,0.167,0.17,0.443,0.604,0.394,0.172,0.151,0.373,0.202,0.272,0.374,0.057,0.022,0.127,0.157,0.005,0.306,0.087,0.052,0.588,1
Q9NJA91AllergenAnis2paramyosinAnisakissimplex,11.561,0.327,6.217,13.306,0.545,0.982,2.072,4.254,7.198,11.888,2.618,3.054,0.109,9.052,8.18,4.363,3.381,4.581,0.109,0.982,0.328,0.198,0.007,0.179,0.182,0.359,0.551,0.82,0.243,0.062,0.158,0.767,0.46,0.895,0.121,0.134,0.07,0.365,0.453,1.314,0.302,0.093,0.144,1.008,0.153,0.297,0.233,0.009,0.094,0.217,1
Q256321AllergenRecNameFullTropomyosinAltNameFullMOv14AltNameFullOvtmy1Onchocercavolvulus,9.825,0,5.895,19.978,0.983,0.983,0.655,2.293,8.843,8.843,2.948,3.603,0,5.24,7.86,3.603,3.93,6.223,0,1.31,0.115,1.35,0.182,0.029,0.078,0.051,0.123,0.991,0.013,0.181,0.176,0.416,0.617,1.774,0.013,0.22,0.082,0.826,0.63,1.51,0.027,0.31,0.102,0.228,0.092,1.135,0.018,0.082,0.005,0.666,1
AAS470351AllergenPruav1pathogenesisrelatedproteinPR10Betv1likeproteinPrunusavium,7.23,0.602,7.23,7.832,3.012,8.435,1.807,8.435,9.64,6.627,0.602,3.615,3.615,0.602,1.205,7.23,6.627,7.23,0,4.82,0.626,0.024,0.71,0.081,0.357,0.41,0.27,0.243,1.255,0.152,0.319,0.286,0.044,0.258,0.418,0.194,0.364,0.015,0.566,0.509,0.415,0.07,0.092,0.051,0.031,0.29,0.586,0.047,0.077,0.234,1
AAS470361AllergenPruav1pathogenesisrelatedproteinPR10Betv1likeproteinPrunusavium,7.256,0,7.256,7.86,3.023,8.465,1.814,7.86,9.674,6.651,0.605,3.023,3.628,0.605,1.209,9.07,4.837,8.465,0,5.442,0.596,0.031,0.425,0.115,0.32,0.348,0.25,0.263,1.342,0.057,0.292,0.293,0.087,0.267,0.341,0.198,0.063,0.031,0.573,0.567,0.516,0.033,0.024,0.196,0.031,0.342,0.475,0.01,0.032,0.498,1
AAS470371AllergenPruav1pathogenesisrelatedproteinPR10Betv1likeproteinPrunusavium,7.251,0,7.251,7.856,3.021,9.064,1.813,7.856,9.064,6.647,0.604,3.021,3.021,0.604,1.813,8.46,5.439,8.46,0,5.439,0.678,0.034,0.397,0.12,0.066,0.343,0.235,0.261,1.285,0.058,0.066,0.247,0.202,0.257,0.4,0.215,0.186,0.006,0.524,0.558,0.543,0.008,0.026,0.26,0.052,0.339,0.505,0.041,0.124,0.559,1
CAF325662AllergenGroup4allergenlikePhleumpratense,7.867,0.983,4.72,4.13,4.72,8.26,1.967,5.703,5.703,6.49,2.163,4.327,7.473,2.95,4.917,6.293,4.327,8.063,2.557,4.72,0.029,0.083,0.481,0.28,0.062,0.221,0.224,0.395,0.397,0.153,0.272,0.289,0.216,0.418,0.402,0.017,0.083,0.372,0.212,0.061,0.303,0.366,0.422,0.238,0.415,0.407,0.172,0.385,0.063,0.121,1
CAF325672AllergenGroup4allergenlikePhleumpratense,7.852,0.981,4.711,4.318,4.711,8.244,1.963,5.692,5.692,6.478,2.159,4.318,7.655,2.944,4.711,6.281,4.122,8.048,2.552,4.711,0.035,0.084,0.485,0.275,0.05,0.163,0.203,0.397,0.384,0.166,0.326,0.296,0.209,0.414,0.391,0.011,0.07,0.295,0.223,0.058,0.305,0.366,0.448,0.223,0.428,0.404,0.171,0.387,0.033,0.052,1
AAS670411AllergenPold1phospholipaseA1Polistesdominula,6.312,4.508,5.71,4.208,4.508,7.213,2.705,7.213,8.716,8.415,0.902,6.011,3.907,3.006,3.006,6.913,5.41,6.612,0.601,5.41,0.236,0.03,0.181,0.018,0.113,0.355,0.323,0.254,0.167,0.149,0.043,0.139,0.23,0.001,0.097,0.321,0.519,0.528,0.253,0.201,0.484,0.014,0.051,0.195,0.104,0.345,0.436,0.249,0.34,0.05,1
AAS670421AllergenPold1phospholipaseA1Polistesdominula,6.422,4.174,5.458,4.816,3.853,7.706,2.89,7.064,8.669,8.348,0.642,5.78,4.174,3.211,3.211,7.064,5.78,6.422,0.642,5.137,0.242,0.012,0.237,0.058,0.171,0.268,0.405,0.3,0.17,0.121,0.027,0.088,0.296,0.009,0.107,0.294,0.561,0.501,0.317,0.233,0.486,0.073,0.125,0.291,0.109,0.339,0.475,0.288,0.433,0.009,1
AAS670431AllergenPold1phospholipaseA1Polistesdominula,6.416,4.17,6.095,4.491,3.849,7.699,2.887,7.057,8.661,8.341,0.642,5.133,4.17,3.208,3.208,7.378,5.774,6.416,0.642,5.133,0.232,0.057,0.243,0.068,0.193,0.464,0.392,0.332,0.186,0.213,0.021,0.174,0.284,0.021,0.093,0.269,0.535,0.552,0.326,0.184,0.498,0.053,0.136,0.245,0.137,0.342,0.447,0.245,0.414,0.038,1
AAS670441AllergenPold1phospholipaseA1Polistesdominula,6.413,4.169,5.772,4.81,3.848,7.696,2.886,7.055,8.658,8.337,0.641,5.131,3.848,3.207,3.207,7.696,5.772,6.413,0.641,5.131,0.232,0.06,0.24,0.094,0.22,0.47,0.393,0.33,0.19,0.138,0.049,0.174,0.275,0.022,0.108,0.242,0.463,0.548,0.325,0.185,0.513,0.114,0.226,0.24,0.132,0.341,0.458,0.329,0.49,0.046,1
AAS752971AllergenAlta1unknownfunctionAlternariaalternata,10.305,3.031,6.061,3.637,5.455,8.486,0.606,3.031,5.455,7.274,1.212,4.243,3.637,3.031,2.425,8.486,8.486,4.243,1.212,4.849,0.057,0.157,1.072,0.166,0.191,0.162,0.203,0.283,1.106,0.017,0.081,0.204,0.007,0.228,0.766,0.213,0.215,0.067,0.003,0.214,0.056,0.571,0.124,0.242,0.12,0.415,0.73,0.494,0.129,0.128,1
BAD131501putativepolcalcinPhlp7CalciumbindingpollenallergenPhlp7P7OryzasativaJaponicaGroup,10.83,1.203,12.033,6.017,8.423,7.22,0,6.017,4.813,6.017,6.017,4.813,1.203,1.203,4.813,8.423,6.017,3.61,0,0,0.983,0.754,0.989,0.654,0.385,0.156,1.343,0.83,1.596,0.184,0.033,0.025,0.528,1.415,0.647,0.85,0.561,0.274,1.293,1.083,0.421,0.324,0.299,1.301,1.574,1.541,0.532,1.49,0.506,0.263,1
AAS758311Putativegroup2allergenSuim2Suidasiamedanensis,8.687,4.01,4.678,4.01,3.341,8.687,4.01,6.014,8.687,7.351,3.341,3.341,3.341,4.678,0,4.678,3.341,10.024,0,2.005,0.493,0.82,0.88,0.102,0.093,0.28,0.9,0.673,1.099,0.477,0.029,0.223,0.401,0.438,0.622,0.12,0.453,0.227,0.351,0.166,1.239,0.928,0.157,0.158,0.266,0.21,0.676,0.541,0.065,0,1
AAS772531AllergenFeld4lipocalinFeliscatus,3.772,2.694,6.466,10.238,4.85,4.311,2.694,6.466,7.544,11.316,1.078,4.311,1.078,2.694,3.233,7.544,3.772,11.316,0.539,4.311,0.078,0.365,0.184,0.307,0.399,1.066,0.102,0.144,0.211,0.4,0.006,0.636,0.606,0.886,0.319,0.212,0.029,0.754,0.05,0.311,0.271,0.391,0.151,0.238,0.23,0.495,0.051,0.243,0.139,0.318,1
CAG243741AllergenGroup1allergenlikePhleumpratense,7.335,3.26,6.113,6.928,3.668,12.226,1.223,5.298,11.411,3.26,0.815,2.445,6.928,0.815,2.445,4.483,6.52,6.928,2.445,3.26,0.552,0.068,0.761,0.569,0.261,0.575,0.442,0.563,0.269,0.333,0.1,0.054,0.064,0.043,0.771,0.251,0.481,0.142,0.169,0.294,0.482,0.085,0.325,0.114,0.012,0.142,0.163,0.036,0.417,0.185,1
P838341AllergenCucm3pathogenesisrelatedproteinPR1Cucumismelo,20.391,0,10.196,0,2.549,5.098,7.647,0,0,2.549,0,7.647,2.549,5.098,10.196,2.549,5.098,15.293,2.549,5.098,0.181,0.033,0.579,1.408,0.331,0.381,0.391,1.076,1.147,0.052,0.19,0.353,0.81,0.593,0.756,0.523,0.215,1.265,0.85,0.2,0.826,0.015,0.549,0.463,0.429,0.285,0.057,0.296,0.603,1.527,1
AAS936691Sars1allergenYv5032C08Sarcoptesscabiei,5.203,3.18,4.625,6.648,5.203,7.516,2.602,5.781,7.805,8.094,0.867,4.047,2.891,2.313,5.203,6.938,4.914,7.805,1.734,4.914,0.294,0.405,0.248,0.202,0.059,0.204,0.117,0.222,0.1,0.135,0.026,0.007,0.051,0.273,0.434,0.244,0.211,0.111,0.381,0.084,0.193,0.283,0.074,0.307,0.314,0.81,0.38,0.096,0.02,0.089,1
AAS936741Sars1allergenSMIPPCYv4028C12Sarcoptesscabiei,5.476,2.306,8.069,6.052,5.187,5.476,1.729,6.34,7.781,8.646,0.865,4.611,3.458,3.17,5.476,6.052,4.035,5.764,2.594,4.323,0.252,0.177,0.091,0.335,0.096,0.457,0.403,0.108,0.286,0.185,0.149,0.203,0.072,0.214,0.038,0.167,0.198,0.183,0.066,0.02,0.023,0.283,0.074,0.2,0.197,0.373,0.105,0.022,0.297,0.475,1
AAS936751Sars1allergenSMIPPCYv5009F04Sarcoptesscabiei,5.529,2.211,6.911,6.634,6.634,4.423,2.488,5.529,8.846,6.358,1.382,3.317,3.87,2.211,7.187,4.976,4.423,5.252,1.935,3.594,0.027,0.034,0.173,0.438,0.111,0.39,0.069,0.234,0.181,0.15,0.034,0.507,0.399,0.224,0.085,0.01,0.249,0.076,0.258,0.017,0.2,0.272,0.177,0.403,0.696,0.899,0.012,0.146,0.443,0.792,1
AAS936761Sars1allergenSMIPPCYv6018B11Sarcoptesscabiei,5.536,2.768,6.228,6.92,5.882,4.844,2.768,5.19,8.996,6.92,1.384,4.152,3.806,1.73,7.612,3.806,3.806,6.228,2.422,3.46,0.185,0.073,0.237,0.506,0.003,0.568,0.079,0.004,0.168,0.231,0.034,0.447,0.257,0.035,0.095,0.109,0.211,0.059,0.287,0.126,0.204,0.391,0.051,0.665,0.563,0.806,0.085,0.032,0.376,1.085,1
AAR985181AllergenHevb4lecithinaselikeproteinHeveabrasiliensis,7.374,1.639,6.555,6.555,8.739,7.101,1.366,5.735,4.643,10.378,0.819,5.189,4.916,2.185,3.004,6.281,6.008,4.916,0.546,6.008,0.087,0.293,0.021,0.034,0.02,0.01,0.378,0.396,0.218,0.094,0.22,0.242,0.302,0.048,0.247,0.537,0.258,0.305,0.296,0.28,0.066,0.33,0.332,0.038,0.149,0.084,0.033,0.217,0.054,0.06,1
AAS988891PutativeallergenPenm2Fenneropenaeuschinensis,3.68,0,3.68,14.719,1.84,11.039,1.84,7.36,7.36,7.36,7.36,3.68,0,5.52,7.36,1.84,5.52,3.68,0,3.68,0.163,0.104,0.015,0.17,0.082,0.413,0.292,0.554,0.41,0.054,0.117,0.517,0.869,0.858,0.35,0.198,0.434,1.416,1.038,0.111,1.034,0.387,0.034,0.305,0.279,0.613,0.742,0.085,0.098,1.233,1
AAS988901PutativeallergenPenm2Fenneropenaeuschinensis,5.479,0,3.653,14.611,1.826,10.958,1.826,7.305,7.305,9.132,7.305,3.653,0,3.653,7.305,1.826,5.479,1.826,0,3.653,0.058,0.12,0.133,0.076,0.017,0.382,0.169,0.328,0.127,0.165,0.184,0.479,0.879,0.769,0.286,0.254,0.336,1.443,0.498,0.082,1.235,0.509,0.002,0.3,0.325,0.447,0.992,0.013,0.022,1.261,1
AAT005941AllergenconarachinArachishypogaea,5.512,0.29,4.062,12.765,3.191,6.382,2.031,4.062,6.382,6.963,1.451,6.382,3.481,4.932,5.802,5.802,2.031,5.802,0.29,0.29,0.741,1.337,0.349,0.078,0.164,0.377,0.475,0.996,0.214,0.093,0.031,0.426,1.046,1.144,0.175,0.098,0.208,0.459,0.568,1.025,0.418,0.254,0.045,0.286,0.359,0.709,0.496,0.04,0.054,0.18,1
AAT005951AllergenconarachinArachishypogaea,5.664,0.298,3.876,13.117,3.279,6.559,2.087,4.174,6.857,7.155,1.491,6.559,3.577,4.77,5.366,5.962,1.789,5.962,0.298,0.298,0.645,1.302,0.338,0.09,0.166,0.364,0.448,0.882,0.154,0.163,0.084,0.047,0.861,1.194,0.177,0.084,0.205,0.374,0.664,1.204,0.322,0.267,0.017,0.16,0.261,0.661,0.458,0.062,0.029,0.32,1
AAT005961AllergenconarachinArachishypogaea,5.737,0.212,4.25,10.412,4.037,6.162,2.337,4.675,6.162,7.012,1.275,7.437,4.037,5.95,5.525,6.8,2.337,5.737,0.212,0.637,0.471,1.043,0.143,0.009,0.128,0.375,0.411,0.734,0.264,0.165,0.091,0.314,0.725,0.942,0.165,0.034,0.262,0.255,0.319,0.783,0.322,0.179,0.121,0.144,0.116,0.518,0.426,0.046,0.082,0.097,1
Q7M4I51AllergenApid1phospolipaseA2Apisdorsata,1.473,7.365,8.838,3.683,3.683,7.365,4.419,2.946,8.102,6.629,2.21,3.683,3.683,0.737,4.419,10.311,7.365,4.419,1.473,5.892,0.399,0.123,0.358,0.456,0.332,0.323,0.066,0.252,0.417,0.307,0.293,0.35,0.427,0.719,0.179,0.227,0.724,0.797,0.257,0.225,0.311,0.435,0.612,0.478,0.012,0.116,0.773,0.552,0.31,0.311,1
Q7M4I61AllergenBomp1phospholipaseA2Bombuspensylvanicus,5.889,7.361,6.625,6.625,4.417,7.361,3.681,5.889,5.153,7.361,0.736,5.889,3.681,2.208,4.417,3.681,8.098,3.681,2.208,5.153,0.544,0.734,0.538,0.14,0.134,0.328,0.008,0.343,0.466,0.538,0.042,0.305,0.113,0.103,0.286,0.04,0.679,0.203,0.131,0.016,0.002,0.835,0.194,0.229,0.069,0.138,0.27,0.145,0.613,0.215,1
Q7Z1K31AllergenAnis1unknownfunctionAnisakissimplex,8.06,9.572,6.045,6.549,3.526,10.075,1.511,2.015,9.068,7.053,5.038,3.023,4.534,3.526,3.526,5.038,4.03,2.519,1.511,1.511,0.358,0.986,0.7,0.581,0.423,0.226,0.108,0.447,0.436,0.08,0.809,0.56,0.364,0.299,0.264,0.108,0.028,0.202,0.63,0.174,0.201,0.325,0.492,0.367,0.364,0.205,0.482,0.234,0.447,0.106,1
Q7M1X51AllergenLolp11Olee1likeproteinLoliumperenne,7.31,4.386,7.31,9.503,4.386,8.772,1.462,5.848,7.31,3.655,0,2.924,5.117,3.655,5.848,4.386,4.386,7.31,0.731,2.924,0.533,0.03,0.301,0.574,0.016,0.492,0.494,0.53,0.702,0.256,0.04,0.086,0.705,0.099,0.079,0.005,0.202,0.113,0.182,0.916,0.62,0.405,0.095,0.565,0.505,0.163,0.311,0.357,0.102,0.058,1
Q7M1E71AllergenChao2polygalacturonaseChamaecyparisobtusa,7.532,4.142,4.707,3.013,3.389,7.343,2.259,6.778,7.343,6.025,1.883,6.025,4.896,5.46,3.389,7.72,5.272,6.214,1.318,2.071,0.252,0.097,0.652,0.121,0.463,0.21,0.336,0.096,0.743,0.391,0.347,0.241,0.002,0.046,0.338,0.142,0.19,0.021,0.667,0.465,0.463,0.011,0.645,0.185,0.274,0.183,0.712,0.221,0.18,0.235,1
AAT408661AllergenTyrp10tropomyosinTyrophagusputrescentiae,10.809,0,5.896,19.326,0.655,1.31,0.983,3.931,8.516,9.172,2.948,2.62,0,5.896,7.206,4.586,3.603,4.258,0,1.31,0.461,0.893,0.361,0.106,0.033,0.169,0.05,1.263,0.127,0.116,0,0.022,0.471,1.61,0.046,0.162,0.036,0.58,0.458,1.352,0.123,0.364,0.038,0.051,0.34,1.412,0.096,0.225,0.078,0.269,1
AAT453831AllergenLatc1parvalbuminbetaLatescalcarifer,11.878,1.827,13.706,5.482,9.137,7.31,0.914,3.655,10.965,8.224,0.914,2.741,0.914,1.827,0.914,7.31,6.396,5.482,0,0,0.121,0.304,0.762,0.282,0.128,0.954,0.265,0.626,1.113,0.68,0.302,0.49,0.517,0.144,0.396,0.562,0.111,0.721,0.22,0.196,0.979,0.829,0.018,0.89,1.366,1.092,1.341,0.587,0.356,0.281,1
AAT665661Putativemajorallergenalta1Stemphyliumvesicarium,12.492,3.47,6.94,4.164,7.634,7.634,0.694,2.082,4.858,5.552,0.694,4.858,3.47,4.164,2.776,9.022,5.552,4.164,0.694,4.164,0.02,0.238,0.938,0.195,0.254,0.202,0.24,0.524,0.538,0.098,0.009,0.387,0.287,0.347,1.085,0.111,0.405,0.001,0.041,0.035,0.07,0.556,0.093,0.224,0.199,0.052,0.779,0.174,0.327,0.388,1
AAT665671Putativemajorallergenalta1Stemphyliumcallistephi,11.045,3.452,5.523,5.523,6.213,8.284,0,3.452,2.761,7.594,0,6.213,4.142,4.142,2.761,8.284,7.594,2.761,0.69,4.142,0.111,0.168,1.106,0.115,0.205,0.189,0.133,0.394,0.806,0.064,0.075,0.008,0.14,0.213,1.321,0.17,0.167,0.475,0.047,0.212,0.01,0.333,0.103,0.188,0.219,0.048,0.619,0.282,0.17,0.22,1
CAE528331AllergenPlaa2polygalacturonasePlatanusxacerifolia,6.554,3.529,4.285,1.764,3.025,11.091,1.764,6.806,6.302,3.277,2.521,7.31,4.789,4.033,2.773,7.814,7.31,7.31,1.008,1.764,0.991,0.584,0.73,0.296,0.048,0.124,0.168,0.001,1.231,0.187,0.298,0.532,0.068,0.113,1.158,0.282,0.062,0.072,0.51,0.402,1.247,0.139,0.137,0.287,0.581,0.35,1.262,0.246,0.525,0.512,1
AAO673492AllergenCora12oleosinCorylusavellana,9.509,0.528,1.585,2.641,2.113,10.037,1.585,3.17,2.113,11.094,2.641,1.057,4.226,6.339,5.811,6.868,3.17,7.924,0.528,1.057,1.279,0.496,1.211,0.571,0.002,0.082,0.832,0.388,1.093,0.568,0.139,0.21,1.298,0.762,1.321,0.49,0.327,0.37,1.041,0.462,1.1,0.736,0.091,0.447,0.639,0.402,1.453,0.353,0.095,0.436,1
CAH037991AllergenCits3lipidtransferproteinLTPtype1Citrussinensis,9.053,8.047,2.012,0,0,8.047,0,7.041,3.018,6.035,0,7.041,9.053,3.018,6.035,8.047,6.035,7.041,0,2.012,0.485,0.313,1.626,0.293,0.782,0.367,0.039,0.135,1.645,0.194,0.403,0.341,0.093,0.048,0.489,0.315,0.601,0.743,0.123,0.055,1.234,0.443,0.669,0.22,0.035,0.159,0.808,0.207,0.568,0.294,1
AAT771521PutativeargininekinasePeriplanetaamericana,7.663,1.419,7.946,7.379,4.541,8.514,2.554,4.541,8.23,9.933,2.27,3.406,3.689,2.838,4.541,5.108,5.96,5.96,0.851,3.689,0.336,0.009,0.18,0.2,0.145,0.276,0.469,0.328,0.198,0.238,0.384,0.133,0.061,0.303,0.034,0.1,0.028,0.149,0.102,0.207,0.311,0.153,0.339,0.123,0.301,0.271,0.541,0.089,0.106,0.162,1
AAT806491AllergenMald3lipidtransferproteinLTPtype1Malusdomestica,13.175,6.975,0.775,0,0,7.75,0.775,4.65,3.875,6.2,1.55,7.75,4.65,1.55,3.1,7.75,7.75,9.3,0,1.55,0.001,0.225,1.822,0.06,0.565,0.105,0.34,0.104,1.791,0.134,0.126,0.133,0.473,0.037,1.427,0.057,1.351,0.359,0.547,0.333,2.012,0.195,0.217,0.08,0.124,0.24,1.508,0.052,0.155,0.2,1
AAT806591AllergenMald3lipidtransferproteinMalusdomestica,10.952,7.041,1.565,0.782,0.782,7.823,0.782,3.911,4.694,6.258,1.565,6.258,6.258,1.565,2.347,9.388,5.476,10.952,0,1.565,0.269,0.364,1.732,0.306,0.409,0.639,0.238,0.145,1.863,0.048,0.225,0.378,0.676,0.199,1.418,0.145,1.236,0.378,0.531,0.326,1.962,0.003,0.055,0.155,0.076,0.099,1.291,0.017,0.059,0.021,1
AAT806621lipidtransferproteinprecursorMalusdomestica,10.885,6.997,1.555,0.777,0.777,7.775,0.777,3.887,3.887,6.22,1.555,6.997,6.22,1.555,2.332,9.33,5.442,10.885,0,1.555,0.195,0.263,1.729,0.31,0.418,0.642,0.185,0.095,1.895,0.042,0.244,0.382,0.722,0.257,1.444,0.138,1.244,0.369,0.555,0.348,1.984,0.005,0.052,0.167,0.103,0.073,1.318,0.019,0.056,0.009,1
AAT806641AllergenMald3lipidtransferproteinLTPtype1Malusdomestica,10.874,6.99,2.33,0.777,0.777,6.99,0.777,3.884,3.884,6.214,1.553,6.99,6.214,1.553,2.33,9.321,5.437,10.874,0,1.553,0.212,0.238,1.492,0.385,0.418,0.614,0.047,0.021,1.937,0.131,0.243,0.521,0.596,0.169,1.341,0.048,1.243,0.388,0.532,0.284,2.042,0.076,0.052,0.144,0.149,0.045,1.252,0.205,0.056,0.117,1
AAT806651AllergenMald3lipidtransferproteinLTPtype1Malusdomestica,10.142,7.021,1.56,0.78,0.78,7.801,0.78,3.901,3.901,6.241,1.56,7.021,6.241,1.56,2.34,9.362,5.461,11.702,0,1.56,0.225,0.305,1.741,0.311,0.424,0.646,0.18,0.103,1.787,0.033,0.249,0.383,0.748,0.273,1.416,0.14,1.222,0.371,0.544,0.342,1.959,0.006,0.036,0.171,0.135,0.061,1.22,0.034,0.048,0.009,1
AAT950081AllergenSoli1phospholipaseA1Solenopsisinvicta,8.214,3.966,4.249,2.549,5.948,6.232,2.833,5.948,5.665,5.948,1.416,6.515,4.249,5.382,2.833,7.365,5.099,7.931,1.416,4.249,0.024,0.22,0.028,0.122,0.03,0.02,0.12,0.119,0.307,0.113,0.004,0.107,0.072,0.166,0.126,0.095,0.189,0.034,0.091,0.184,0.851,0.084,0.088,0.1,0.157,0.042,0.472,0.182,0.221,0.628,1
AAT950091AllergenPole5unknownfunctionantigen5Polistesexclamans,5.615,3.456,3.024,5.183,1.728,9.071,3.024,6.479,9.071,6.047,2.16,6.911,4.319,5.615,2.16,5.183,4.319,7.775,1.728,4.751,0.146,0.002,0.426,0.064,0.031,0.423,0.063,0.148,0.589,0.34,0.17,0.166,0.519,0.626,0.22,0.077,0.346,0.042,0.02,0.29,0.032,0.257,0.587,0.107,0.145,0.003,0.507,0.116,0.106,0.077,1
AAT950101AllergenPold5unknownfunctionantigen5Polistesdominula,4.755,4.322,1.729,5.619,1.729,7.78,3.026,6.916,9.942,6.484,1.729,8.645,3.458,5.619,1.729,5.619,5.187,7.348,1.729,4.755,0.074,0.276,0.269,0.259,0.263,0.182,0.263,0.06,0.582,0.252,0.108,0.06,0.533,0.584,0.303,0.192,0.402,0.249,0.223,0.129,0.15,0.084,0.639,0.254,0.207,0.107,0.465,0.088,0.183,0.278,1
BAD367801AllergenMyrp3pilosulinMyrmeciabanksi,11.708,3.193,6.386,3.193,4.258,3.193,1.064,6.386,13.837,10.644,2.129,2.129,3.193,1.064,0,4.258,5.322,7.451,0,0,0.111,0.128,0.225,0.202,0.627,0.115,0.547,0.41,1.894,0.12,0.541,0.945,0.731,0.651,0.009,0.201,0.353,0.111,0.361,0.536,1.804,0.309,0.009,0.704,0.582,0.529,0.146,0.327,0.187,0.322,1
AAT992581AllergenSalk1pectinmethylesteraseSalsolakali,9.323,1.332,5.061,6.126,4.795,9.056,2.131,5.327,6.659,5.594,1.065,3.463,5.594,2.397,3.729,5.061,7.725,7.725,1.065,3.196,0.033,0.058,0.467,0.339,0.204,0.382,0.249,0.23,0.755,0.025,0.208,0.072,0.138,0.231,0.038,0.018,0.355,0.351,0.112,0.107,0.655,0.217,0.023,0.367,0.127,0.06,0.807,0.192,0.061,0.511,1
Q9LD792AllergenJunv3thaumatinlikeproteinJuniperusvirginiana,12.469,4.156,4.988,1.663,3.325,12.469,0.831,1.663,3.325,6.65,0.831,1.663,1.663,6.65,3.325,6.65,9.976,4.156,2.494,2.494,0.262,0.383,1.581,0.012,0.123,0.514,0.509,0.444,1.434,0.393,0.062,0.313,0.066,0.071,0.915,0.6,0.674,0.43,0.887,0.541,0.732,0.133,0.363,0.29,0.197,0.166,1.243,0.162,0.26,0.161,1
P153222AllergenSina12SalbuminconglutinSinapisalba,4.808,5.495,3.434,4.808,3.434,6.182,4.121,2.747,6.182,7.555,2.061,2.061,10.303,16.485,4.808,4.808,3.434,4.808,1.374,0.687,0.587,0.044,0.649,0.554,0.31,0.109,0.748,0.087,0.258,0.263,0.276,0.382,0.417,0.129,0.059,0.135,0.345,0.602,0.072,0.387,0.195,0.127,0.243,0.259,0.117,0.055,0.034,0.265,0.238,0.1,1
AAU115021AllergenTyrp13fattyacidbindingproteinTyrophagusputrescentiae,3.592,0,5.747,8.62,5.028,6.465,0,2.873,10.775,6.465,0.718,5.028,1.437,3.592,3.592,7.902,8.62,11.494,0,2.155,0.604,0.169,0.416,0.144,0.112,0.002,0.363,0.242,0.536,0.231,0.166,0.901,0.14,0.541,0.225,0.365,0.345,0.272,0.563,0.707,0.56,0.29,0.347,0.654,0.035,0.331,0.287,0.208,0.291,0.098,1
AAU215001AllergenArah10oleosinArachishypogaea,9.117,0.57,2.849,1.14,3.419,10.826,2.279,3.989,2.279,9.117,2.279,1.14,3.989,3.419,3.419,5.128,9.686,8.547,0.57,1.709,0.906,0.259,1.238,0.545,0.364,0.148,0.578,0.09,1.255,0.203,0.163,0.132,1.132,0.806,1.609,0.625,0.068,0.252,0.824,0.151,1.193,0.711,0.09,0.035,0.542,0.334,1.23,0.487,0.184,0.057,1
P841591AllergenCits1germinlikeproteinCitrussinensis,4.574,0,13.721,0,4.574,9.148,4.574,4.574,9.148,4.574,0,9.148,9.148,4.574,4.574,0,4.574,18.295,0,0,1.818,1.026,1.483,0.703,0.188,1.22,0.054,0.064,0.755,0.159,0.385,0.106,1.216,1.403,1.067,0.866,0.349,0.13,3.034,2.164,0.83,1.438,0.308,0.282,2.01,1.158,0.59,1.096,0.933,0.128,1
P841601AllergenCitl3lipidtransferproteinCitruslimon,4.639,4.639,0,0,4.639,13.917,0,9.278,0,9.278,0,0,9.278,4.639,4.639,4.639,13.917,4.639,0,0,0.24,0.189,1.661,0.689,0.316,0.085,0.037,0.286,2.228,0.339,1.18,0.008,1.238,0.387,1.22,1.057,1.044,0.157,0.113,0.098,2.177,0.187,1.067,0.088,0.241,0.017,2.071,0.323,0.025,0.074,1
